season,player,nationality,position_group,GK,RB,RWB,CB,LB,LWB,DM,CM,AM,RM,RW,LM,LW,ST,position_source,needs_review,notes
2022/23,Matty Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Joe Willock,ENG,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Elliot Anderson,SCO,Midfielder,false,false,false,false,false,false,false,true,true,false,false,true,true,false,local_enhanced_exact,false,
2022/23,Sean Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Bruno Guimaraes,BRA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Lewis Miley,ENG,Midfielder,false,false,false,false,false,false,true,true,true,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Garang Kuol,AUS,Forward,false,false,false,false,false,false,false,false,false,false,false,false,true,true,local_enhanced_player,false,
2022/23,Joelinton,BRA,Forward,false,false,false,false,false,false,false,true,true,false,false,true,true,false,local_enhanced_exact,false,
2022/23,Anthony Gordon,ENG,Forward,false,false,false,false,false,false,false,false,true,false,true,true,true,false,local_enhanced_exact,false,
2022/23,Callum Wilson,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2022/23,Allan Saint-Maximin,FRA,Forward,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2022/23,Alexander Isak,SWE,Forward,false,false,false,false,false,false,false,false,false,false,false,false,true,true,local_enhanced_exact,false,
2022/23,Chris Wood,NZL,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2023/24,Aidan Harris,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Martin Dubravka,SVK,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Loris Karius,GER,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Nick Pope,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Mark Gillespie,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Adam Harrison,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Kieran Trippier,ENG,Defender,false,true,true,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Paul Dummett,WAL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Sven Botman,NED,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Fabian Schar,SUI,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Jamal Lewis,NIR,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_player,false,
2023/24,Matt Targett,ENG,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Emil Krafth,SWE,Defender,false,true,true,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Lewis Hall,ENG,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Tino Livramento,ENG,Defender,false,true,true,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Harrison Ashby,SCO,Defender,false,true,true,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Dan Burn,ENG,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Kelland Watts,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Alex Murphy,IRL,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Jamie Miley,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Isaac Hayden,ENG,Midfielder,false,true,false,true,false,false,true,true,false,false,false,false,false,false,local_enhanced_player,false,
2023/24,Ryan Fraser,SCO,Midfielder,false,false,false,false,false,false,false,false,false,true,true,true,true,false,local_enhanced_player,false,
2023/24,Jay Turner-Cooke,ENG,Midfielder,false,false,false,false,false,false,false,false,true,false,false,true,true,false,manual_position_override,false,
2023/24,Jeff Hendrick,IRL,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2023/24,Sandro Tonali,ITA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Harvey Barnes,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2023/24,Matt Ritchie,SCO,Midfielder,false,true,true,false,true,true,false,false,false,true,true,true,true,false,local_enhanced_exact,false,
2023/24,Jacob Murphy,ENG,Midfielder,false,false,false,false,false,false,false,false,false,true,true,false,true,false,local_enhanced_exact,false,
2023/24,Miguel Almiron,PAR,Midfielder,false,false,false,false,false,false,false,false,true,true,true,false,false,false,local_enhanced_exact,false,
2023/24,Joe Willock,ENG,Midfielder,false,false,false,false,false,false,false,true,true,false,false,true,false,false,local_enhanced_exact,false,
2023/24,Elliot Anderson,SCO,Midfielder,false,false,false,false,false,false,false,true,true,false,false,true,true,false,local_enhanced_exact,false,
2023/24,Lucas De Bolle,SCO,Midfielder,false,false,false,false,false,false,false,true,true,false,false,true,false,false,local_enhanced_exact,false,
2023/24,Sean Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Bruno Guimaraes,BRA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Joe White,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,James Huntley,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Lewis Miley,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Travis Hernes,NOR,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2023/24,Yankuba Minteh,GMB,Forward,false,false,false,false,false,false,false,false,false,false,true,false,true,false,manual_position_override,false,
2023/24,Joelinton,BRA,Forward,false,false,false,false,false,false,false,true,true,false,false,true,true,false,local_enhanced_exact,false,
2023/24,Callum Wilson,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2023/24,Anthony Gordon,ENG,Forward,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2023/24,Alexander Isak,SWE,Forward,false,false,false,false,false,false,false,false,false,false,false,false,true,true,local_enhanced_exact,false,
2023/24,Garang Kuol,AUS,Forward,false,false,false,false,false,false,false,false,false,false,true,false,true,true,local_enhanced_player,false,
2023/24,Amadou Diallo,ENG,Forward,false,false,false,false,false,false,false,false,false,false,true,false,true,false,local_enhanced_exact,false,
2023/24,Michael Ndiweni,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2023/24,Ben Parkinson,ENG,Forward,false,false,false,false,false,false,false,false,false,false,true,false,false,true,local_enhanced_exact,false,
2024/25,Martin Dubravka,SVK,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Odysseas Vlachodimos,GRE,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2024/25,Nick Pope,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,John Ruddy,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Mark Gillespie,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Jamal Lewis,NIR,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Kieran Trippier,ENG,Defender,false,true,true,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Sven Botman,NED,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Fabian Schar,SUI,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Matt Targett,ENG,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Emil Krafth,SWE,Defender,false,true,true,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Lewis Hall,ENG,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Tino Livramento,ENG,Defender,false,true,true,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Lloyd Kelly,ENG,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Harrison Ashby,SCO,Defender,false,true,true,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Dan Burn,ENG,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Leo Shahar,ENG,Defender,false,true,true,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Joelinton,BRA,Midfielder,false,false,false,false,false,false,false,true,true,false,false,true,true,false,local_enhanced_exact,false,
2024/25,Sandro Tonali,ITA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Harvey Barnes,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2024/25,Jacob Murphy,ENG,Midfielder,false,true,true,false,false,false,false,false,false,true,true,false,true,false,local_enhanced_exact,false,
2024/25,Joe Willock,ENG,Midfielder,false,false,false,false,false,false,false,true,true,false,false,true,false,false,local_enhanced_exact,false,
2024/25,Sean Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Bruno Guimaraes,BRA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Lewis Miley,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2024/25,Callum Wilson,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2024/25,Anthony Gordon,ENG,Forward,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2024/25,Alexander Isak,SWE,Forward,false,false,false,false,false,false,false,false,false,false,false,false,true,true,local_enhanced_exact,false,
2024/25,William Osula,DEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2024/25,Trevan Sanusi,ENG,Forward,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2024/25,Sean Neave,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2025/26,Nick Pope,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,John Ruddy,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Mark Gillespie,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Aaron Ramsdale,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Aidan Harris,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Adam Harrison,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Kieran Trippier,ENG,Defender,false,true,true,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Lewis Hall,ENG,Defender,false,true,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Sven Botman,NED,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Fabian Schar,SUI,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Malick Thiaw,GER,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Emil Krafth,SWE,Defender,false,true,true,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Tino Livramento,ENG,Defender,false,true,true,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Dan Burn,ENG,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Alex Murphy,IRL,Defender,false,false,false,true,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Leo Shahar,ENG,Defender,false,true,true,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Joelinton,BRA,Midfielder,false,false,false,false,false,false,false,true,true,false,false,true,true,false,local_enhanced_exact,false,
2025/26,Sandro Tonali,ITA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Harvey Barnes,ENG,Midfielder,false,false,false,false,false,false,false,false,false,true,true,true,true,false,local_enhanced_exact,false,
2025/26,Jacob Murphy,ENG,Midfielder,false,true,true,false,false,false,false,false,false,true,true,false,true,false,local_enhanced_exact,false,
2025/26,Joe Willock,ENG,Midfielder,false,false,false,false,false,false,false,true,true,false,false,true,false,false,local_enhanced_exact,false,
2025/26,Bruno Guimaraes,BRA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Jacob Ramsey,ENG,Midfielder,false,false,false,false,false,false,false,true,true,false,false,true,true,false,local_enhanced_exact,false,
2025/26,Lewis Miley,ENG,Midfielder,false,true,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Sam Alabi,ENG,Midfielder,false,false,false,false,false,false,true,true,true,false,false,false,false,false,local_enhanced_exact,false,
2025/26,Yoane Wissa,COD,Forward,false,false,false,false,false,false,false,false,false,false,false,false,true,true,local_enhanced_exact,false,
2025/26,Anthony Gordon,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,true,true,true,local_enhanced_exact,false,
2025/26,William Osula,DEN,Forward,false,false,false,false,false,false,false,false,false,false,true,false,false,true,local_enhanced_exact,false,
2025/26,Anthony Elanga,SWE,Forward,false,false,false,false,false,false,false,false,false,true,true,false,false,false,local_enhanced_exact,false,
2025/26,Nick Woltemade,GER,Forward,false,false,false,false,false,false,false,true,true,false,false,false,false,true,local_enhanced_exact,false,
2025/26,Sean Neave,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2025/26,Park Seung-Soo,KOR,Forward,false,false,false,false,false,false,false,false,false,false,true,false,true,false,local_enhanced_exact,false,
